PMID,Biobank,Year,Title,population_stratification_mentioned,population_stratification_confidence,population_stratification_severity,population_stratification_mesh,population_stratification_keywords,batch_effects_mentioned,batch_effects_confidence,batch_effects_severity,batch_effects_mesh,batch_effects_keywords,missing_data_mentioned,missing_data_confidence,missing_data_severity,missing_data_mesh,missing_data_keywords,sampling_bias_mentioned,sampling_bias_confidence,sampling_bias_severity,sampling_bias_mesh,sampling_bias_keywords,technical_variation_mentioned,technical_variation_confidence,technical_variation_severity,technical_variation_mesh,technical_variation_keywords
39545052,UK Biobank,2024,"Circulating fatty acids, genetic susceptibility and hypertension: a prospective cohort study.",0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
39539656,UK Biobank,2024,The role of digital device use on the risk of migraine: a univariable and multivariable Mendelian randomization study.,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
39533573,UK Biobank,2024,Exploring causal associations between dietary intake and liver diseases: A bidirectional Mendelian randomization study.,0,0.0,none,1,,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,0,0.0,none,0,,0,0.0,none,0,
39358353,UK Biobank,2024,Regionally enriched rare deleterious exonic variants in the UK and Ireland.,1,0.3333333333333333,low,1,ancestry,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
39354406,UK Biobank,2024,Exploration of protein and genetic targets causing atrioventricular block: mendelian-randomization analyses based on eQTL data and pQTL data.,1,0.3333333333333333,medium,1,gwas,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,0,0.0,none,0,,0,0.0,none,0,
39331875,UK Biobank,2024,"The potential causal relationship between BMI, T1D, urolithiasis, and hydronephrosis in European ancestry: A Mendelian randomization analysis.",1,0.6666666666666666,low,1,ancestry|european ancestry,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,0,0.0,none,0,,0,0.0,none,0,
39329614,UK Biobank,2024,Integrating Multi-Organ Imaging-Derived Phenotypes and Genomic Information for Predicting the Occurrence of Common Diseases.,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
39292536,UK Biobank,2024,The GenoPred pipeline: a comprehensive and scalable pipeline for polygenic scoring.,1,1.0,medium,1,ancestry|diverse population|gwas,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,quality control
39286458,UK Biobank,2024,"Lipids, lipid-lowering drugs and lateral epicondylitis of the humerus: a drug-targeted Mendelian randomization study.",0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
39206317,UK Biobank,2024,Causal associations between fluid intake patterns and dermatitis risk: a Mendelian randomization study.,0,0.0,none,0,,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,0,0.0,none,0,,0,0.0,none,0,
39169268,UK Biobank,2024,Accelerometer-derived 'weekend warrior' physical activity pattern and brain health.,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
39139409,UK Biobank,2024,"Smoking, Alcohol Consumption, and Risk of Arterial Stiffness: A Two-Sample Mendelian Randomization Study.",1,0.3333333333333333,high,0,confounding,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
39132134,UK Biobank,2024,Gut microbiota as a residual risk factor causally influencing cardiac structure and function: Mendelian randomization analysis and biological annotation.,1,0.3333333333333333,low,0,gwas,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
39119465,UK Biobank,2024,A diet-wide Mendelian randomization analysis: causal effects of dietary habits on type 2 diabetes.,0,0.0,none,0,,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,0,0.0,none,0,,0,0.0,none,0,
39101139,UK Biobank,2024,Assessing the role of statin therapy in bladder cancer: evidence from a Mendelian Randomization study.,1,0.3333333333333333,low,0,gwas,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,0,0.0,none,0,,0,0.0,none,0,
39045320,UK Biobank,2024,Causal relationships of lifestyle behaviours and body fat distribution on diabetic microvascular complications: a Mendelian randomization study.,0,0.0,none,0,,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,0,0.0,none,0,,0,0.0,none,0,
39006371,UK Biobank,2024,Effect of smoking cessation on the likelihood of pancreatitis and pancreatic cancer.,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
38947917,UK Biobank,2024,Diffusion Model-based FOD Restoration from High Distortion in dMRI.,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
38886353,UK Biobank,2024,Accelerometer-derived physical activity and mortality in individuals with type 2 diabetes.,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
38859925,UK Biobank,2024,"Loneliness, social isolation and incident chronic kidney disease among patients with diabetes.",0,0.0,none,0,,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,0,0.0,none,0,,0,0.0,none,0,
38855449,UK Biobank,2024,Mendelian randomization shows causal effects of birth weight and childhood body mass index on the risk of frailty.,0,0.0,none,1,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
38755654,UK Biobank,2024,Generalizability of polygenic prediction models: how is the R,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,generalizability,0,0.0,none,0,
38744975,UK Biobank,2024,"Analysis of somatic mutations in whole blood from 200,618 individuals identifies pervasive positive selection and novel drivers of clonal hematopoiesis.",0,0.0,none,0,,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,0,0.0,none,0,,0,0.0,none,0,
38634508,UK Biobank,2024,Genetic Causal Relationship Between Alanine Aminotransferase Levels and Risk of Gestational Diabetes Mellitus: Mendelian Randomization Analysis Based on Two Samples.,1,0.3333333333333333,low,1,gwas,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,0,0.0,none,0,,0,0.0,none,0,
38439922,UK Biobank,2024,Investigating the potential causal association between consumption of green tea and risk of lung cancer: a study utilizing Mendelian randomization.,1,0.6666666666666666,medium,0,diverse population|genetic association,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,0,0.0,none,0,,0,0.0,none,0,
38405849,UK Biobank,2024,"Discover overlooked complications after preeclampsia from three real-world medical record datasets of over 100,000 pregnancies.",1,0.6666666666666666,medium,0,race|racial,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
38402414,UK Biobank,2024,Evaluating and improving health equity and fairness of polygenic scores.,1,1.0,mentioned,1,ancestry|european ancestry|gwas,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,1,0.3333333333333333,mentioned,0,diversity,0,0.0,none,0,
38379755,UK Biobank,2024,Causal Relationship Between Sleep Traits and Hypothalamic-Pituitary-Target Gland Axis Function: A Mendelian Randomization Study.,1,0.3333333333333333,mentioned,0,stratification,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,0,0.0,none,0,,0,0.0,none,0,
38361639,UK Biobank,2024,Exploring the causal factor effects of hypothyroidism on ischemic stroke: a two-sample Mendelian randomization study.,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
38352440,UK Biobank,2024,Assessing the genetic contribution of cumulative behavioral factors associated with longitudinal type 2 diabetes risk highlights adiposity and the brain-metabolic axis.,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
38333712,UK Biobank,2024,Proteome-wide Mendelian randomization identifies causal plasma proteins in lung cancer.,1,0.3333333333333333,low,0,gwas,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,0,0.0,none,0,,0,0.0,none,0,
37987017,UK Biobank,2024,Epistasis regulates genetic control of cardiac hypertrophy.,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
37882086,UK Biobank,2024,Association of visceral adipose tissue with gout: Observational and Mendelian randomization analyses.,1,0.3333333333333333,high,1,confounding,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,0,0.0,none,0,,0,0.0,none,0,
37752310,UK Biobank,2024,A linear weighted combination of polygenic scores for a broad range of traits improves prediction of coronary heart disease.,1,0.3333333333333333,mentioned,0,gwas,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,0,0.0,none,0,,0,0.0,none,0,
39677678,UK Biobank,2024,The human glucocorticoid receptor variant rs6190 promotes blood cholesterol and atherosclerosis.,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
39677475,UK Biobank,2024,Small-cohort GWAS discovery with AI over massive functional genomics knowledge graph.,1,0.3333333333333333,mentioned,0,gwas,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
39399721,UK Biobank,2024,Tea intake and non-alcoholic fatty liver disease risk: A two-sample Mendelian randomization study.,0,0.0,none,0,,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,0,0.0,none,0,,0,0.0,none,0,
39044525,UK Biobank,2024,Sex Difference in the Association between Prior Fracture and Subsequent Risk of Incident Dementia: A Longitudinal Cohort Study.,0,0.0,none,0,,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,0,0.0,none,0,,0,0.0,none,0,
38323938,UK Biobank,2024,Degree of Risk Factor Control and Incident Cardiovascular Diseases in Patients With Hypertension.,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
38768019,UK Biobank,2024,"Genetic Liability to Cardiovascular Disease, Physical Activity, and Mortality: Findings from the Finnish Twin Cohort.",0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
37526906,UK Biobank,2024,"Associations of sugar-sweetened, artificially sweetened, and naturally sweet juices with Alzheimer's disease: a prospective cohort study.",0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
39717395,UK Biobank,2024,Effect of micronutrients on the risk of Graves' disease: a Mendelian randomization study.,1,1.0,mentioned,0,ancestry|european ancestry|gwas,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
39702383,UK Biobank,2024,Mood instability and risk of gastrointestinal diseases - a univariable and multivariable mendelian randomization study.,1,0.6666666666666666,medium,0,diverse population|gwas,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
39575704,UK Biobank,2024,P-Wave Duration Is Associated With Aging Patterns in Structural Brain Networks.,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
39429142,UK Biobank,2024,Adherence to the Mediterranean diet is associated with reduced chronic pancreatitis risk: a longitudinal cohort study.,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
39371150,UK Biobank,2024,Variance quantitative trait loci reveal gene-gene interactions which alter blood traits.,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
39190485,UK Biobank,2024,Quantifying variant contributions in cystic kidney disease using national-scale whole-genome sequencing.,1,0.3333333333333333,medium,1,ancestry,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
39189955,UK Biobank,2024,TWAS-GKF: a novel method for causal gene identification in transcriptome-wide association studies with knockoff inference.,0,0.0,none,1,,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,0,0.0,none,0,,0,0.0,none,0,
39108525,UK Biobank,2024,Sex differences in circulating metabolites across glycemic status and risk of coronary heart disease.,1,0.3333333333333333,medium,0,race,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,0,0.0,none,0,,0,0.0,none,0,
39071543,UK Biobank,2024,Excessive Daytime Napping Increases the Risk of Non-Alcoholic Fatty Liver Disease: A Meta-Analysis and a Mendelian Randomization Study.,0,0.0,none,0,,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,0,0.0,none,0,,0,0.0,none,0,
39027226,UK Biobank,2024,"Consumption of sugary beverages, genetic predisposition and the risk of depression: a prospective cohort study.",0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
38980841,UK Biobank,2024,Exome sequencing identifies novel genetic variants associated with varicose veins.,0,0.0,none,1,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,quality control
38941438,UK Biobank,2024,Physical activity and the osteoarthritis of the knee: A Mendelian randomization study.,0,0.0,none,1,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
38851890,UK Biobank,2024,Genetic analyses of inflammatory polyneuropathy and chronic inflammatory demyelinating polyradiculoneuropathy identified candidate genes.,1,0.3333333333333333,medium,1,gwas,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
38798383,UK Biobank,2024,Inferring causal cell types of human diseases and risk variants from candidate regulatory elements.,1,0.3333333333333333,mentioned,0,gwas,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,0,0.0,none,0,,0,0.0,none,0,
38766193,UK Biobank,2024,Functional interrogation of cellular Lp(a) uptake by genome-scale CRISPR screening.,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
38655282,UK Biobank,2024,Causal associations between human gut microbiota and osteomyelitis: a Mendelian randomization study.,1,0.3333333333333333,medium,1,gwas,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
38648144,UK Biobank,2024,Modeling 3D Cardiac Contraction and Relaxation With Point Cloud Deformation Networks.,0,0.0,none,0,,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,0,0.0,none,0,,0,0.0,none,0,
38525260,UK Biobank,2024,Associations between pregnancy loss and common mental disorders in women: a large prospective cohort study.,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
38504987,UK Biobank,2024,Causal associations between circulating cytokines and risk of sepsis and related outcomes: a two-sample Mendelian randomization study.,1,0.3333333333333333,high,1,confounding,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,0,0.0,none,0,,0,0.0,none,0,
38487346,UK Biobank,2024,Association between periodontitis and endometriosis: a bidirectional Mendelian randomization study.,1,0.3333333333333333,low,1,gwas,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,0,0.0,none,0,,0,0.0,none,0,
38474722,UK Biobank,2024,High Dietary Intake of Iron Might Be Harmful to Atrial Fibrillation and Modified by Genetic Diversity: A Prospective Cohort Study.,0,0.0,none,1,,0,0.0,none,0,,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,diversity,0,0.0,none,0,
38351177,UK Biobank,2024,Integration of risk factor polygenic risk score with disease polygenic risk score for disease prediction.,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
38341154,UK Biobank,2024,Association between hypothyroidism subtypes and major depression: A two-sample Mendelian randomization study.,1,1.0,low,1,ancestry|ethnic|european ancestry|gwas|genetic association,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,0,0.0,none,0,,0,0.0,none,0,
38276301,UK Biobank,2024,The Impact of Different Intensities of Physical Activity on Serum Urate and Gout: A Mendelian Randomization Study.,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
38225802,UK Biobank,2024,Principal and independent genomic components of brain structure and function.,1,0.3333333333333333,mentioned,0,gwas,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,0,0.0,none,0,,0,0.0,none,0,
38225197,UK Biobank,2024,Higher Risk of Rheumatoid Arthritis in Patients With Chronic Rhinosinusitis: Prospective Association in the U.K. Biobank and Genetic Evidence by Mendelian Randomization Analysis.,0,0.0,none,1,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
40217392,UK Biobank,2024,Impulsivity and epilepsy: a bidirectional mendelian randomization study.,1,0.3333333333333333,mentioned,0,gwas,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
39559894,UK Biobank,2024,"The Causal Relationship between Genetically Predicted Biological Aging, Alzheimer's Disease and Cognitive Function: A Mendelian Randomisation Study.",0,0.0,none,1,,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,0,0.0,none,0,,0,0.0,none,0,
39167023,UK Biobank,2024,Association of partial infections with the risk of psoriasis: A two-sample Mendelian randomization study.,1,0.3333333333333333,low,1,gwas,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
38604451,UK Biobank,2024,Associations of cardiac function and arterial stiffness with cerebrovascular disease.,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
38527901,UK Biobank,2024,Uncovering genetic associations in the human diseasome using an endophenotype-augmented disease network.,1,0.3333333333333333,low,1,genetic association,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,0,0.0,none,0,,0,0.0,none,0,
37961111,UK Biobank,2024,JointPRS: A Data-Adaptive Framework for Multi-Population Genetic Risk Prediction Incorporating Genetic Correlation.,1,0.3333333333333333,mentioned,0,gwas,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,0,0.0,none,0,,0,0.0,none,0,
39722218,UK Biobank,2024,Maternal Smoking during Pregnancy Interacts with Genetic Factors to Increase Risk for Low Birth Weight but not Harmful Offspring Smoking Behaviors in Europeans.,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
39683449,UK Biobank,2024,"Exploring the Causal Effects of Physical Activity, Sedentary Behaviour, and Diet on Atrial Fibrillation and Heart Failure: A Multivariable Mendelian Randomisation Analysis.",1,0.6666666666666666,low,0,ancestry|european ancestry,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
39669686,UK Biobank,2024,Unveiling Novel Protein Biomarkers for Psoriasis Through Integrated Analysis of Human Plasma Proteomics and Mendelian Randomization.,0,0.0,none,0,,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,0,0.0,none,0,,0,0.0,none,0,
39637861,UK Biobank,2024,Deciphering proteins in Alzheimer's disease: A new Mendelian randomization method integrated with AlphaFold3 for 3D structure prediction.,1,0.3333333333333333,high,1,confounding,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,0,0.0,none,0,,0,0.0,none,0,
39604510,UK Biobank,2024,"Comparison of MRI head motion indicators in 40,969 subjects informs neuroimaging study design.",0,0.0,none,0,,0,0.0,none,1,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
39450050,UK Biobank,2024,Ischemic stroke and sarcopenia have an asymmetric bidirectional relationship based on a two-sample Mendelian randomization study.,0,0.0,none,0,,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,0,0.0,none,0,,0,0.0,none,0,
39391916,UK Biobank,2024,Disease trajectories before dementia: evidence from a large-scale community-based prospective study.,0,0.0,none,0,,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,0,0.0,none,0,,0,0.0,none,0,
39362870,UK Biobank,2024,Prospective study of bipolar disorder and neurodegenerative diseases.,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
